Tourist_ID,Full_Name,Age,Gender,Nationality,Travel_Purpose,Destination_City,Travel_Start_Date,Travel_End_Date,Transport_Mode,Travel_Agency,Accommodation_Type,Hotel_Name,Nights_Stayed,Total_Trip_Cost_USD,Payment_Mode,Feedback_Score,Phone_Number,Preferred_Language,Special_Requirements,Age_Group
106f857f-882e-49f8-8076-880c7559f650,Erica Lee,22,Male,American,Leisure,Chicago,3/26/2024,4/30/2025,Bus,TripAdvisor,Motel,Johnson Inc,11,1103.13,Online Payment,5,941-502-6655x80200,German,None,21-40
46fab421-7a5b-4e7d-ab87-540d852daa8c,Brittney Price,81,Male,American,Education,Orlando,6/14/2023,11/1/2024,Cruise,Booking.com,Motel,"Terry, Porter and Carr",7,2864.58,Debit Card,2,001-707-712-8163x29053,English,Assistance Required,>80
36d68aa6-cc89-4b4f-bb42-1234c42b96fb,Drew Compton,27,Female,American,Business,Miami,7/28/2023,12/9/2024,Train,Travelocity,Hostel,"Wilson, Williams and Humphrey",6,1106.57,Cash,5,(293)890-4276x1583,German,Diet Food,21-40
038c8b47-f96f-40a4-9519-aa436a05dad8,Daniel May,65,Male,American,Leisure,San Francisco,2/28/2024,12/8/2024,Flight,Booking.com,Resort,"Bond, Chavez and Chang",7,7229.02,Debit Card,4,942-159-9951x682,German,Diet Food,61-80
a43d06ac-e9c4-4352-928d-93ce1782f868,Seth Mcguire,57,Male,American,Business,Orlando,1/19/2024,6/16/2024,Train,Travelocity,Hotel,Cochran Ltd,7,7058.77,Debit Card,3,835.154.0309,English,None,41-60
515f7a4f-5d52-4e3a-9f89-123824789906,Darlene Mills,78,Male,American,Leisure,Chicago,11/22/2023,9/24/2024,Cruise,Expedia,Hotel,"Jones, Boone and White",13,4672.34,Debit Card,5,(280)200-8435x74105,French,Diet Food,61-80
e3c6ae63-a25e-482c-93c5-1f6ebb880156,Philip Turner,28,Female,American,Leisure,Orlando,8/22/2023,6/23/2024,Flight,Travelocity,Hostel,Oconnell Ltd,3,2238.47,Cash,5,001-534-048-0632,Spanish,Wheelchair,21-40
180992c2-6000-4bf5-b0ae-3f7ec0f083d9,Kathleen Jones,57,Male,American,Leisure,Orlando,4/2/2024,3/4/2025,Bus,Expedia,Airbnb,Taylor-Elliott,7,2798.93,Cash,3,(850)561-6915x89306,French,Assistance Required,41-60
9897b13c-9316-4f1f-b4ae-9a4e6d6ce3a6,Ariana Ray,26,Female,American,Leisure,Miami,6/17/2023,11/16/2024,Car,Booking.com,Hostel,Bender-Williams,3,3041.55,Online Payment,5,001-281-411-3809x3430,English,Wheelchair,21-40
790afdb7-2d68-4b9d-ad2a-4c61a20ae46e,Julie Bennett,23,Female,American,Education,Las Vegas,9/23/2023,2/11/2025,Car,TripAdvisor,Motel,Jackson Group,6,961.1,Cash,3,258.734.5696x36042,German,Assistance Required,21-40
df8b54a5-c929-4ed2-8198-0cdccdff81ff,Katherine Sanchez,71,Female,American,Business,San Francisco,2/29/2024,8/18/2024,Train,Expedia,Hotel,Sanders and Sons,11,866.4,Cash,5,262.353.5718x1017,French,Assistance Required,61-80
e716bc4c-558c-424f-88a4-ddee7b00cf13,Jennifer Turner,24,Male,American,Leisure,Orlando,11/4/2023,9/19/2024,Car,Travelocity,Hostel,Boone-Potts,12,5867.98,Debit Card,4,923.249.7729,German,Wheelchair,21-40
f72d338c-dde3-4604-a698-e6d9983d1066,Dean Anderson,29,Male,American,Leisure,New York,3/23/2024,10/27/2024,Flight,Travelocity,Airbnb,"Moore, Franco and Ramos",4,7689.47,Credit Card,5,123.670.0147,French,Diet Food,21-40
e8fd9d83-826a-4f43-80af-1b6253093b6e,Lisa Gonzales,22,Female,American,Business,New York,2/2/2024,3/12/2025,Flight,Booking.com,Resort,Salinas-Tucker,8,7361.69,Credit Card,1,260-893-3426x6671,German,None,21-40
5016e727-97f6-4381-8982-485e2e93a1ec,Kaitlyn Wilson,20,Female,American,Leisure,Los Angeles,11/3/2023,9/12/2024,Train,TripAdvisor,Hotel,Williams-Long,15,6161.64,Cash,3,732-629-9102,French,Assistance Required,0-20
45a04a1e-9e90-4618-aca2-b239b5d21cdb,Melody Mendez,79,Female,American,Education,Chicago,5/6/2024,10/2/2024,Cruise,MakeMyTrip,Motel,Lawson PLC,11,978.07,Cash,5,3475490912,German,Diet Food,61-80
7c2c7fe4-4663-401e-a6ca-0ce029c4c425,William Miller,80,Male,American,Religious,Chicago,6/21/2023,11/30/2024,Train,Travelocity,Hostel,Thomas-Brown,15,8013.27,Online Payment,4,001-696-917-8671x3019,Spanish,None,61-80
a4350c9e-3725-4557-8e28-e8f9d2534378,Natalie Stein,54,Male,American,Medical,Las Vegas,5/16/2024,6/13/2024,Flight,Booking.com,Hotel,Hall-Williams,5,5438.39,Credit Card,5,(678)137-5671x608,French,Diet Food,41-60
5f723ea2-175e-4213-a543-5826b25923c2,Jasmine Kramer,51,Male,American,Education,Chicago,11/2/2023,7/15/2024,Cruise,Booking.com,Resort,Owens-Carroll,15,7486.69,Debit Card,1,001-533-679-5355,Spanish,Diet Food,41-60
76de8290-488b-40f4-a04d-f0c015ef858b,Karen Lambert,33,Female,American,Business,Los Angeles,5/23/2024,2/7/2025,Train,Expedia,Airbnb,Rosales and Sons,14,4826.36,Cash,5,524-548-1475,Spanish,Assistance Required,21-40
17b8e117-a6e5-4960-bc66-c5a9e49b9260,Steven Gonzalez,25,Female,American,Leisure,Miami,8/28/2023,12/11/2024,Flight,Travelocity,Hotel,Ford-Valentine,3,8460.12,Credit Card,5,356-867-3752,Spanish,Assistance Required,21-40
8aabf295-388e-4c20-8198-9e0240828fb5,James Jackson,22,Female,American,Leisure,San Francisco,10/7/2023,6/19/2024,Cruise,Booking.com,Airbnb,James Inc,2,1109.75,Credit Card,2,7378197898,German,Wheelchair,21-40
f0d10c2a-78a7-4d83-937e-f2e4604f2bd0,Brad Sanford,34,Female,American,Leisure,Miami,4/28/2024,3/20/2025,Flight,MakeMyTrip,Motel,Harris-Moss,5,8555.8,Cash,2,+1-318-204-5334x00554,Spanish,None,21-40
31727c47-b794-4515-a6e5-e1de56d00d2a,Morgan Baker,22,Female,American,Leisure,Miami,8/26/2023,4/27/2025,Bus,MakeMyTrip,Hostel,Johnson Ltd,13,5054.74,Debit Card,4,(884)514-4177,English,None,21-40
1516cdb6-fac2-4feb-b76d-5db07ef2d5aa,David Adams,71,Female,American,Leisure,San Francisco,4/7/2024,1/17/2025,Car,MakeMyTrip,Resort,"Garcia, Thomas and Morales",5,9794.0,Online Payment,3,003.030.8601x2035,French,Assistance Required,61-80
f7b3ffeb-e495-4cc0-971a-b0f1160ec857,Jessica Diaz,26,Female,American,Leisure,Miami,12/29/2023,9/19/2024,Car,MakeMyTrip,Hostel,Rodriguez-Howard,3,6686.68,Debit Card,1,919.686.6681x8500,German,None,21-40
83cda276-099c-4cf8-8da1-0e3246db8288,Tiffany King,68,Male,American,Leisure,Las Vegas,5/6/2024,1/31/2025,Car,Expedia,Airbnb,Gill Ltd,12,6671.75,Debit Card,2,581.199.1507,French,Wheelchair,61-80
14d19669-4818-4f59-b8d9-bad369ada91b,Jamie Moon,18,Female,American,Leisure,Los Angeles,5/29/2024,9/5/2024,Bus,TripAdvisor,Resort,Carr-Cooper,4,9190.98,Online Payment,5,744-721-0273x328,Spanish,Wheelchair,0-20
729f5722-f341-4fb3-ab29-59b77a53af39,Carolyn Thompson,25,Female,American,Leisure,San Francisco,11/2/2023,10/3/2024,Cruise,Travelocity,Hostel,"Williams, Cowan and Duran",5,9811.81,Debit Card,5,690-791-0496,French,Assistance Required,21-40
e1ccb60a-3ff2-4500-9093-ff3c2bcbefc6,Anita Kelly,36,Female,American,Leisure,Miami,11/24/2023,6/27/2024,Flight,MakeMyTrip,Hostel,"Fox, Mueller and Jefferson",1,4805.73,Online Payment,4,550-312-7066x21920,French,None,21-40
1eb68239-8047-42ad-8f92-c6836c340bb0,Stephen Gonzalez,53,Female,American,Medical,New York,3/16/2024,1/19/2025,Cruise,Booking.com,Airbnb,"Love, Bradshaw and Jackson",10,7545.96,Debit Card,1,001-516-939-2628x632,French,Diet Food,41-60
41da9591-397a-4af8-bac8-c3fdfc5d8d3e,Alicia Villarreal,35,Male,American,Leisure,Orlando,3/14/2024,9/10/2024,Bus,Travelocity,Resort,Phillips-Frank,15,8970.28,Debit Card,5,(390)892-3794,English,Diet Food,21-40
83395db9-77d0-42e4-b47a-c8d59b5886dd,Christopher Lopez,79,Female,American,Leisure,Los Angeles,2/11/2024,5/23/2025,Car,TripAdvisor,Hotel,Owens-Meza,4,5451.81,Cash,5,+1-369-208-7666x382,English,Wheelchair,61-80
27261443-c78e-4037-b77c-33677bedcb96,Jacob Ortiz,64,Female,American,Leisure,New York,8/7/2023,3/10/2025,Flight,Expedia,Hostel,Patrick Group,8,2898.97,Credit Card,2,163.038.8523,Spanish,Assistance Required,61-80
d52de273-ade2-4145-b7cd-d84d49940891,Douglas Reid,23,Male,American,Business,Las Vegas,4/8/2024,6/16/2024,Bus,Expedia,Airbnb,"Wheeler, Anderson and Higgins",13,3265.51,Online Payment,2,805-215-7147x307,German,Diet Food,21-40
2e3abc1c-a9fd-4aff-ac2a-d9cabdb8a72b,Arthur Morales,68,Male,American,Leisure,Los Angeles,4/11/2024,10/31/2024,Car,MakeMyTrip,Hostel,Odonnell-Collins,15,8234.5,Online Payment,2,(788)343-5087,Spanish,Assistance Required,61-80
7ea9c81f-2129-4146-954c-da6ef23bbf57,Kimberly Hernandez,22,Female,American,Leisure,Chicago,2/26/2024,5/11/2025,Car,Expedia,Motel,Patrick-Reese,14,1733.82,Cash,5,(564)552-8475,French,None,21-40
a493343e-9d1c-41d6-ba1e-687d32a5066d,Thomas White,22,Male,American,Business,San Francisco,4/5/2024,6/13/2024,Flight,Expedia,Airbnb,Hodges and Sons,10,1503.71,Online Payment,3,001-783-210-0080x375,French,Wheelchair,21-40
37dc4ae0-4735-40ce-a321-f7df80c9a459,Glenn Ochoa,26,Female,American,Leisure,Los Angeles,1/28/2024,7/16/2024,Cruise,Travelocity,Hotel,Hall-Garcia,5,2442.21,Online Payment,2,(440)124-7085,English,Wheelchair,21-40
83d253c2-110c-488e-866f-3f13014d2777,Anna Winters,20,Female,American,Leisure,Las Vegas,3/21/2024,11/28/2024,Train,Booking.com,Hotel,"Watts, Cole and West",4,7960.82,Debit Card,2,624.154.7012x9995,Spanish,Diet Food,0-20
2e17337f-26db-4661-ac1b-c4619667edc4,Allison Rowland,72,Female,American,Leisure,New York,12/21/2023,1/21/2025,Car,TripAdvisor,Hotel,"Roberts, Terry and Clark",14,2304.83,Cash,2,7606990185,English,Wheelchair,61-80
dbcf096b-0c44-4866-9a68-690f6559f1f2,Angela Howell,24,Female,American,Leisure,Miami,2/12/2024,9/30/2024,Train,MakeMyTrip,Motel,"Smith, Martin and Roberts",8,3984.7,Cash,2,-3783,English,Assistance Required,21-40
7c60aa4b-6f6b-44d9-8fdc-ff2f16322bb4,Javier Jensen,19,Female,American,Education,Miami,3/3/2024,11/18/2024,Train,Travelocity,Hostel,Frank-Wright,6,4392.12,Cash,5,(181)896-7171x6889,German,None,0-20
f661809b-7d25-45da-bda1-fbe100131506,Samantha Martin,81,Female,American,Medical,Los Angeles,2/27/2024,12/8/2024,Car,MakeMyTrip,Hotel,Morales Group,1,4181.73,Debit Card,4,368-150-5606,German,Assistance Required,>80
56e4b129-c7b3-4fc0-b576-33d6c1aa53b4,Amanda Lee,18,Female,American,Leisure,San Francisco,10/21/2023,1/3/2025,Car,Travelocity,Hostel,Conway Inc,4,2162.35,Online Payment,4,+1-204-908-2430x511,English,Diet Food,0-20
f662c6a8-a352-433d-9b81-f292cbea6a37,Ruth Madden,57,Female,American,Education,Chicago,6/11/2023,1/2/2025,Car,Travelocity,Hotel,Hudson and Sons,12,6394.43,Debit Card,1,001-575-412-9789,Spanish,None,41-60
105c7bf5-3792-40de-a856-3da24fa67f51,Daniel Schmitt,59,Female,American,Leisure,Miami,11/24/2023,7/28/2024,Train,Travelocity,Hotel,Craig PLC,12,3009.21,Debit Card,1,841-194-4626x538,English,None,41-60
b6599262-6118-4013-8919-4a95f5be8919,Michael Harris,72,Female,American,Business,New York,6/25/2023,1/26/2025,Flight,Expedia,Resort,Butler PLC,14,3622.52,Credit Card,1,(991)848-7251x90428,English,Wheelchair,61-80
fb9a60fd-a32b-4e93-8ed0-8b05acfa2985,Evelyn Pruitt,78,Female,American,Religious,Chicago,12/29/2023,10/2/2024,Bus,Booking.com,Hostel,Moore Group,2,5239.26,Cash,5,553.019.5941x37696,Spanish,Assistance Required,61-80
94659e4c-eeee-4ff7-a741-e1b41a6d0c32,Christine Anthony,83,Female,American,Business,San Francisco,2/13/2024,1/7/2025,Car,Expedia,Airbnb,Scott Ltd,9,5628.1,Cash,2,2471560997,German,Diet Food,>80
1226a520-1277-44ba-845c-11dc029fe0c0,Erin Woods,52,Female,American,Leisure,Los Angeles,6/2/2024,3/31/2025,Cruise,MakeMyTrip,Resort,"Daniels, Johnson and Hall",10,5314.48,Debit Card,1,026.864.8787x740,Spanish,Wheelchair,41-60
79f474a4-f206-403e-ad1e-73e1b543cfb1,Marissa Weiss,68,Female,American,Leisure,Chicago,1/28/2024,5/18/2025,Cruise,Booking.com,Airbnb,Collins Inc,7,2974.19,Cash,1,6919713872,Spanish,None,61-80
8ffb7162-d1e5-4ed7-8b15-8230533a8daa,Elizabeth Sawyer,24,Male,American,Leisure,Chicago,6/2/2024,3/27/2025,Car,Travelocity,Airbnb,"Jensen, Chapman and Page",15,513.63,Debit Card,1,+1-470-882-3037x9203,Spanish,Diet Food,21-40
40115664-be98-4437-84fe-4b68a317faa2,David Johnson,61,Male,American,Religious,San Francisco,4/30/2024,10/31/2024,Car,MakeMyTrip,Hostel,Dunn Inc,10,8992.85,Debit Card,1,-9450,German,Wheelchair,61-80
a9ac6e7c-86a3-4225-8fb4-eb88d982a62b,Jason Garcia,64,Female,American,Business,San Francisco,7/23/2023,4/6/2025,Bus,TripAdvisor,Hotel,"Flores, Lamb and Harvey",15,6181.74,Online Payment,1,+1-505-140-3811x46517,English,None,61-80
72d7e999-a42e-4d7b-a202-11bf5e16796a,Gary Miller,26,Female,American,Business,Orlando,1/5/2024,11/30/2024,Train,Travelocity,Airbnb,"Ortega, Heath and Davidson",3,1916.36,Debit Card,4,(929)244-5494,French,None,21-40
9687f688-f141-45ef-8c26-8b5fed62540a,Rebecca Martinez,45,Female,American,Medical,New York,1/23/2024,12/20/2024,Cruise,Booking.com,Resort,Love-Blankenship,3,5569.68,Online Payment,1,4942478744,French,Diet Food,41-60
b96d5267-ec4b-43c0-972c-db0353b34359,William Bailey,20,Female,American,Leisure,Miami,8/8/2023,7/28/2024,Cruise,MakeMyTrip,Resort,Chen-Keller,5,5957.07,Online Payment,5,9451923129,German,None,0-20
9c3d639e-80ef-4959-890b-89d567ded7f7,Jessica Navarro,76,Male,American,Education,Las Vegas,8/1/2023,1/9/2025,Cruise,Booking.com,Hotel,Ramirez PLC,4,9915.71,Credit Card,3,108.613.3522,German,None,61-80
c698a36d-9886-43f7-974a-e6f027588fba,Damon Rojas,75,Female,American,Medical,Las Vegas,3/14/2024,5/1/2025,Train,Expedia,Hotel,"Washington, Wagner and Brown",10,7233.28,Credit Card,2,(963)846-3668x6071,English,Diet Food,61-80
7dfcfb51-2bc1-4c32-afed-1e89c3f96686,John Schneider,21,Female,American,Leisure,Miami,6/29/2023,8/3/2024,Train,Booking.com,Motel,Schneider Ltd,6,6875.11,Credit Card,5,908158506,English,Wheelchair,21-40
4758c9d3-5319-49c4-854f-0ed9fe65f04b,Chelsea Campbell,45,Female,American,Leisure,Chicago,3/22/2024,7/18/2024,Car,Travelocity,Airbnb,Shah LLC,10,1189.5,Debit Card,4,001-009-007-6274x656,French,Wheelchair,41-60
b6fbde98-312d-4902-83f1-cf8242dae4a8,Ashley Martin,18,Female,American,Leisure,Las Vegas,10/3/2023,3/21/2025,Car,TripAdvisor,Motel,Sanchez-Orr,12,1654.69,Credit Card,5,3992996625,German,Wheelchair,0-20
5b199a71-5c73-4684-9d13-97ce5d59f665,Kelly Lynch,33,Male,American,Leisure,San Francisco,10/9/2023,8/26/2024,Cruise,Travelocity,Hotel,"Silva, Miller and Irwin",1,2283.76,Debit Card,1,2660230774,Spanish,Wheelchair,21-40
d154dfaa-8fc9-4ece-9d53-fb81326bba64,Joseph Young,81,Female,American,Medical,Miami,7/26/2023,3/1/2025,Train,Travelocity,Resort,"Wilson, Thomas and Parker",15,7461.45,Online Payment,4,836.882.5001x59728,German,None,>80
924ed657-364d-45a8-9d63-8742b5882c7b,Janice Brown,75,Male,American,Business,San Francisco,2/17/2024,6/17/2024,Cruise,MakeMyTrip,Hotel,Good-Garcia,15,3978.99,Online Payment,2,-7933,French,Assistance Required,61-80
15d982d9-9226-40d4-be4d-31d287b82fc5,Craig Fischer,27,Female,American,Leisure,New York,10/24/2023,2/20/2025,Train,Travelocity,Airbnb,"Frazier, Franklin and Matthews",13,3846.68,Debit Card,3,(191)119-4029x03441,Spanish,None,21-40
7a5e4866-5a79-4f2c-87c4-36cac17c4324,James Martinez,18,Female,American,Leisure,Chicago,9/1/2023,3/18/2025,Cruise,Booking.com,Resort,"Olson, Wilson and Harris",10,4098.31,Debit Card,5,001-820-080-9494x14845,Spanish,Diet Food,0-20
4455115f-e4e7-43d2-bc5e-a71654d6752d,Kelly Kane,81,Male,American,Religious,Las Vegas,4/21/2024,3/21/2025,Train,TripAdvisor,Airbnb,Bailey-Rose,3,2329.32,Online Payment,1,(607)656-1725,German,Diet Food,>80
6ab417f6-bf6b-42c0-ad2b-2b4e468452fd,Wanda Stokes,27,Female,American,Business,Chicago,1/24/2024,3/10/2025,Car,Travelocity,Airbnb,"Sloan, Bean and Greer",9,3820.95,Cash,5,001-130-874-3519x3620,French,None,21-40
e176e7ae-00d7-4aee-a4d4-f0a9e5f3c3fb,Andrea Juarez,29,Female,American,Business,Orlando,2/10/2024,5/17/2025,Cruise,Booking.com,Airbnb,Moore-Herrera,10,1353.79,Online Payment,1,2676423929,French,Wheelchair,21-40
d8a8afe7-4245-49e6-ac6a-010a252e5bda,Erin Baker,26,Female,American,Leisure,Miami,1/15/2024,2/13/2025,Car,Expedia,Hostel,Pearson-Mckee,2,4750.87,Debit Card,3,(784)395-7698,Spanish,Wheelchair,21-40
d3d4e4a3-ae87-463e-8552-6289009f39c8,Judith Sampson,22,Female,American,Leisure,Chicago,6/19/2023,2/11/2025,Flight,Booking.com,Resort,"Franklin, Mitchell and May",15,4467.27,Credit Card,4,001-785-881-9569x0252,German,Diet Food,21-40
c8db98e2-1974-4660-a7df-53b7c57cc4ba,Kathryn Vaughn,78,Female,American,Business,New York,7/8/2023,9/30/2024,Flight,Booking.com,Hotel,Wang Ltd,14,2552.79,Credit Card,1,(452)523-4406,English,Wheelchair,61-80
67bbc471-fa42-4dac-86c1-b60bea6410db,Andre Jensen,26,Male,American,Medical,Miami,5/10/2024,12/25/2024,Bus,Travelocity,Hotel,"Luna, Keller and Fitzgerald",14,638.01,Online Payment,1,-3072,English,Wheelchair,21-40
f6ed3759-ab1c-48f2-aa88-055d71a2a098,Kayla Hernandez,63,Female,American,Leisure,Chicago,5/16/2024,10/24/2024,Bus,TripAdvisor,Resort,"Palmer, Russo and Anderson",11,1842.9,Debit Card,5,617-673-5622x43605,French,Assistance Required,61-80
4fa2028c-c3cd-4ed3-b0f6-3ef43a0b6bf6,Cindy Holden,66,Male,American,Leisure,Orlando,5/21/2024,3/30/2025,Car,Expedia,Motel,"Patterson, Watson and Rodriguez",11,5423.1,Debit Card,5,(077)584-2875x7826,English,Diet Food,61-80
9577f3c9-8852-477e-92e7-7440ac0faefb,Heidi Dixon,75,Male,American,Leisure,Las Vegas,3/28/2024,11/6/2024,Train,Expedia,Resort,"Berg, Dougherty and Rodriguez",7,2719.46,Cash,5,001-798-017-3351x113,English,Wheelchair,61-80
84767e68-da57-4f28-8591-e8559420bbed,James Rush,71,Female,American,Business,Las Vegas,7/17/2023,11/19/2024,Car,TripAdvisor,Resort,"Herrera, Moore and Carpenter",14,6550.38,Online Payment,5,+1-107-040-9122x13100,German,Diet Food,61-80
95f18659-3e09-4b7b-a74c-657385bc39b9,Mackenzie Coleman,64,Female,American,Leisure,Miami,12/26/2023,2/12/2025,Car,MakeMyTrip,Resort,Burns-Miller,15,788.04,Credit Card,3,792.086.7609,French,Assistance Required,61-80
38d01e33-d31b-4cda-ad93-abbfaf2fb9a4,Lisa Huerta,20,Male,American,Education,Los Angeles,9/22/2023,7/15/2024,Car,Expedia,Airbnb,Martin-Anderson,1,4700.17,Debit Card,3,(320)553-8977,French,Wheelchair,0-20
3bf8203f-352b-4b65-803b-e29a913ab17f,Diane White,20,Female,American,Leisure,Las Vegas,11/7/2023,2/27/2025,Flight,TripAdvisor,Hostel,Roberts and Sons,4,7913.19,Credit Card,5,594-633-2985x1535,German,Diet Food,0-20
b8829edb-541e-4efe-ba58-54bca2af5d16,Pamela Serrano,22,Female,American,Business,Orlando,8/10/2023,7/12/2024,Cruise,TripAdvisor,Motel,Smith-Wallace,1,8967.74,Debit Card,1,7177529043,French,Wheelchair,21-40
cea2cfab-11b0-476c-a2a2-a6f77e4ad930,Gary Nguyen,66,Female,American,Business,New York,7/15/2023,7/23/2024,Train,MakeMyTrip,Resort,"Smith, Young and Smith",14,8276.3,Credit Card,5,198.238.8724x1733,English,None,61-80
c14670a2-5f9f-4149-9d73-e34337f3fc1a,Cameron Fitzpatrick,19,Male,American,Leisure,Orlando,6/17/2023,4/20/2025,Flight,Booking.com,Motel,Turner Ltd,1,9306.06,Credit Card,1,(233)696-4874x64641,German,Assistance Required,0-20
b58b1cf2-003b-4165-85a1-2f4643038b2f,Katelyn Sanchez,62,Female,American,Business,Las Vegas,11/14/2023,1/22/2025,Bus,Expedia,Hostel,Olsen PLC,11,2502.38,Cash,2,016.500.6882x1443,German,None,61-80
4df0a91f-fd0c-4eca-87da-980303a9dd8f,Andrew Hernandez,64,Female,American,Leisure,San Francisco,8/27/2023,12/20/2024,Train,MakeMyTrip,Motel,"Garcia, Rodriguez and Ward",12,957.91,Credit Card,4,830.889.1931x90155,Spanish,Wheelchair,61-80
d06c3bc1-5ca6-49f0-8dae-c6b29de564ea,Patricia Murillo,54,Female,American,Religious,Los Angeles,12/18/2023,3/20/2025,Flight,Booking.com,Motel,Woodward-Ford,5,6036.68,Debit Card,1,(605)389-1858,French,Diet Food,41-60
9e02a649-bb8c-4f89-aace-b1428ffae1bd,Caitlin Craig,80,Female,American,Leisure,Miami,12/4/2023,6/28/2024,Car,Expedia,Motel,Hill PLC,3,9734.88,Online Payment,5,972-657-7008x1506,English,None,61-80
71ab5123-77ba-4c37-8289-7093c2d60a8d,Jack Rojas,72,Female,American,Leisure,New York,11/10/2023,8/11/2024,Cruise,Travelocity,Hotel,Cole-Fitzpatrick,15,9531.51,Credit Card,2,660.954.6194x580,English,Wheelchair,61-80
63267b88-4ede-4d7d-a0ca-365269fcc726,Chris Benson,67,Female,American,Business,Las Vegas,10/29/2023,5/27/2025,Car,Expedia,Airbnb,"Hall, Jones and Garcia",12,8690.97,Cash,2,(121)525-3426x640,English,None,61-80
35f6d9a9-19f1-4753-b76b-41063b16df83,Savannah Valentine,77,Female,American,Leisure,San Francisco,11/8/2023,7/9/2024,Cruise,MakeMyTrip,Hotel,Fields-Collins,14,5193.23,Credit Card,2,001-163-271-5968x013,Spanish,None,61-80
b3202a0c-5fe4-415e-a313-a8e408e6164a,Elizabeth Singh,21,Female,American,Education,San Francisco,4/27/2024,5/8/2025,Cruise,Travelocity,Resort,Flores Ltd,2,3280.79,Cash,2,(614)182-5138x0726,English,Assistance Required,21-40
0600cf86-1155-4275-8a2f-00251f5cb575,Dylan Ferguson,29,Female,American,Medical,Orlando,3/17/2024,4/18/2025,Cruise,MakeMyTrip,Motel,Cooper PLC,3,7212.28,Debit Card,1,9292662490,French,Assistance Required,21-40
1a0baa6b-b17f-43c1-9c82-84b3b2117f62,Sarah Liu,70,Male,American,Medical,Orlando,9/25/2023,3/24/2025,Train,Expedia,Resort,Hernandez-Harper,3,4180.87,Online Payment,1,136.480.3066x855,French,Diet Food,61-80
52068ddf-a60d-4e3a-8c36-16658e67c853,Dawn King,29,Male,American,Education,Miami,2/23/2024,1/27/2025,Bus,Booking.com,Hotel,"Griffin, Cook and Martinez",6,8867.84,Credit Card,1,(565)965-6115x6152,German,None,21-40
1aee2e3e-72f9-4f28-a301-bdd9f805eea6,Sara Martinez,65,Female,American,Leisure,San Francisco,2/16/2024,11/14/2024,Car,Travelocity,Airbnb,Johnson Inc,12,6696.16,Cash,2,630.065.8447x532,German,None,61-80
54a3d250-0451-43e0-a9ff-30a899f3dd57,Samuel Gray,19,Female,American,Education,New York,4/25/2024,1/18/2025,Car,MakeMyTrip,Motel,"Davidson, Watson and Lopez",1,1021.98,Online Payment,1,001-427-162-3346x56266,Spanish,None,0-20
582e079c-b15f-465d-921f-e14581d68a4f,Jerry Kelley,83,Male,American,Business,San Francisco,5/26/2024,4/18/2025,Bus,MakeMyTrip,Hostel,"Martin, Hayes and Johnson",13,3966.94,Cash,2,612.529.3569x4887,French,Diet Food,>80
786fc4df-9792-4268-ac3d-0019e03c623b,Monica Adams,27,Male,American,Leisure,Las Vegas,9/10/2023,12/12/2024,Car,Expedia,Hotel,"Mclaughlin, Alvarez and Weber",13,1033.74,Cash,5,405-864-3985,English,Assistance Required,21-40
1fdd2e61-f59d-48cc-a8e8-c9f91b3c90ec,Patricia Little,25,Female,American,Leisure,New York,1/1/2024,9/4/2024,Train,Booking.com,Hotel,"Gomez, Quinn and Wright",11,8308.99,Online Payment,5,001-232-737-1657x9745,French,Diet Food,21-40
29b772fe-6f44-403c-8288-165c5463df20,Katrina Anderson,61,Female,American,Leisure,Chicago,10/11/2023,1/31/2025,Car,MakeMyTrip,Resort,Foster-Jackson,4,8615.21,Credit Card,4,(209)850-8134x74416,German,Wheelchair,61-80
0a4d01b7-6a28-4bed-b318-621c5861034d,John Frank,68,Female,American,Leisure,Los Angeles,7/20/2023,4/29/2025,Cruise,Booking.com,Resort,Collins and Sons,11,7694.47,Credit Card,1,001-755-668-4274x7299,French,Wheelchair,61-80
191160dd-91f8-483d-babd-3691ffb54a72,Cody Phillips,49,Female,American,Leisure,San Francisco,4/14/2024,12/4/2024,Cruise,TripAdvisor,Motel,"Long, Eaton and Sanders",6,6735.3,Cash,1,380113430,Spanish,None,41-60
08ab49bf-c9cc-4e9f-84cd-e846d490c8e5,Hannah Fuentes,75,Male,American,Medical,Los Angeles,12/13/2023,10/13/2024,Cruise,Travelocity,Hotel,Norris-Romero,5,767.31,Credit Card,5,514.555.6800x791,French,Assistance Required,61-80
010bd340-296f-4a60-bc85-ee05c1ec61a8,Kelly Miller,62,Female,American,Leisure,San Francisco,6/22/2023,6/5/2025,Train,TripAdvisor,Airbnb,Patrick Ltd,8,9187.88,Cash,5,304.060.1396,Spanish,Diet Food,61-80
c8ce6ae3-f45d-43ce-bb80-aeeb1df736d8,Adrian Madden,43,Female,American,Business,Los Angeles,1/23/2024,1/1/2025,Car,TripAdvisor,Hotel,Estes PLC,12,8108.71,Credit Card,1,(671)786-0601,English,Wheelchair,41-60
73397bea-448c-46a6-a793-dff9b86ea334,Kevin Brock,27,Female,American,Leisure,San Francisco,10/7/2023,3/18/2025,Train,Booking.com,Hostel,Figueroa-Berger,8,2229.67,Cash,3,(710)245-6246x40441,German,Diet Food,21-40
